id,published_at,views,likes,dislikes,comments,length
5eBZ-iqZ_SY,2015-04-07T21:31:14Z,657,7,0,0,PT1M4S
eBORTSTGA_I,2015-07-21T14:36:06Z,1960565,8845,0,407,PT2M26S
cxtdtuNXMWI,2015-07-04T01:00:00Z,868671,16743,0,1720,PT6M17S
aMnvQU-TLts,2015-07-20T21:00:01Z,225033,4180,0,649,PT5M38S
ZBf2OS53f7s,2015-03-12T09:28:49Z,395495,442,0,10,PT1M21S
ybsTg5-mVTs,2015-09-25T06:58:54Z,523029,2333,0,131,PT12M18S
hHzcy2KKYiQ,2015-06-29T21:00:00Z,461965,6295,0,964,PT6M55S
8SS19wziC-M,2015-10-09T05:54:51Z,66589,1108,0,60,PT5M3S
jzXMSh5MQm0,2015-01-06T02:44:13Z,2540,0,0,0,PT5M30S
3t0vtRN2vVk,2015-10-20T19:00:00Z,331420,3290,0,604,PT13M46S
5eBZ-iqZ_SY,2015-04-07T21:31:14Z,657,7,0,0,PT1M4S
ZBf2OS53f7s,2015-03-12T09:28:49Z,395495,442,0,10,PT1M21S
Xh-ycRsNB0U,2015-12-26T03:15:54Z,345170,3160,0,175,PT5M40S
oE5DQ4KInOc,2015-09-07T05:07:31Z,140832,1762,0,107,PT3M47S
0dCC9jlly0Q,2015-11-14T15:00:01Z,215771,4596,0,1319,PT11M10S
BCzl2IhkzPw,2015-09-11T01:15:44Z,4907,16,0,2,PT3M7S
OL2cKQHPKCE,2015-11-02T14:02:44Z,950627,10038,0,591,PT8M2S
jVtfQnJnjvI,2015-01-28T11:10:58Z,3879,89,0,10,PT3M47S
9a9YaXupvSM,2015-02-18T12:30:01Z,371731,4459,0,481,PT6M54S
jVtfQnJnjvI,2015-01-28T11:10:58Z,3879,89,0,10,PT3M47S
HDgYX8Qk_ww,2015-10-25T04:02:35Z,74059,1173,0,99,PT6M58S
C7--XdIDNLQ,2015-08-11T02:22:35Z,28795,833,0,37,PT8M4S
ezR3KG0zF1A,2015-07-10T23:12:44Z,610089,11342,0,1477,PT6M3S
ZibHY9--yX0,2015-01-12T19:38:22Z,280,4,0,1,PT1M16S
Omg3zkq_e3Y,2015-08-05T01:43:57Z,5482,133,0,9,PT4M
dasutxEbuHQ,2015-09-20T06:39:07Z,140492,1923,0,146,PT6M8S
wxIHybdcFq0,2015-10-27T10:19:55Z,44124,777,0,70,PT7M9S
rxOiKAAZudA,2015-08-27T05:10:23Z,231197,2599,0,148,PT4M45S
-SxottrtKIA,2015-02-05T21:51:05Z,26830,522,0,23,PT10M20S
grCesFnha2U,2015-12-05T06:14:08Z,56360,972,0,100,PT10M50S
e4_lynNiEvc,2015-11-20T04:44:43Z,61613,896,0,63,PT9M28S
u1ESNnGlgzQ,2015-12-14T02:48:04Z,77654,1143,0,121,PT6M56S
rFNJ3izXAiM,2015-11-07T06:16:46Z,32600,606,0,48,PT5M44S
PCYIpb-uG70,2015-09-28T02:45:42Z,187301,2090,0,185,PT5M24S
rJLfvppKUck,2015-11-02T06:23:34Z,39701,785,0,110,PT6M2S
e4_lynNiEvc,2015-11-20T04:44:43Z,61613,896,0,63,PT9M28S
ReU2TI22b70,2015-03-24T06:42:29Z,174,4,0,0,PT7S
ScfNqdBhuBY,2015-10-04T15:46:30Z,287,2,0,0,PT15S
grCesFnha2U,2015-12-05T06:14:08Z,56360,972,0,100,PT10M50S
4VZ92zM6a5E,2015-05-04T11:30:00Z,181915,3306,0,234,PT6M10S
17AOd9gmASk,2015-09-20T17:23:22Z,109,3,0,0,PT46S
E2zcWZ_1x5E,2015-12-16T02:46:25Z,5237,182,0,30,PT1H54M
FpnAWu_jKb0,2015-02-12T09:44:10Z,4965,65,0,18,PT19M33S
-SxottrtKIA,2015-02-05T21:51:05Z,26830,522,0,23,PT10M20S
igJm3HYNmtg,2015-10-02T14:00:01Z,126561,1695,0,114,PT5M50S
rJLfvppKUck,2015-11-02T06:23:34Z,39701,785,0,110,PT6M2S
2LSh2EFqfZ0,2015-02-01T17:33:50Z,375445,4023,0,192,PT7M13S
fR18kRL0RPM,2015-05-18T19:52:53Z,4175,131,0,29,PT3M38S
UonChBw-ff8,2015-11-28T20:07:30Z,149013,2969,0,300,PT6M14S
4DTZwRK9Tow,2015-02-03T13:23:04Z,931467,1029,0,97,PT5M15S
99kTrZ6kXWM,2015-01-25T19:33:31Z,10965,126,0,10,PT3M21S
5EA2LKTQ6Ww,2015-05-08T02:46:48Z,19250,427,0,15,PT2M8S
CShm9urd0TA,2015-11-11T19:42:57Z,536,3,0,0,PT3M46S
-ZQZKOyqHe0,2015-04-04T20:10:40Z,220970,1221,0,141,PT2M19S
VpqfGwj4R5M,2015-11-29T23:25:23Z,94160,119,0,4,PT16S
73WADcBV-qA,2015-03-10T15:34:24Z,1071,8,0,3,PT17M48S
O_fBKCpqGuI,2015-09-01T15:37:20Z,156826,367,0,39,PT3M34S
2kEBiYT4-ug,2015-04-04T13:00:01Z,449,3,0,0,PT30M3S
LaQNi6V0l8o,2015-06-30T13:28:23Z,471280,7037,0,115,PT4M14S
RZLABK5GeJs,2015-01-22T08:34:06Z,5897,24,0,1,PT2M58S
8_dg6I4h7Po,2015-04-06T17:58:20Z,10531,19,0,1,PT2M9S
eBORTSTGA_I,2015-07-21T14:36:06Z,1960565,8845,0,407,PT2M26S
BOHLZ66a7Xo,2015-06-02T14:02:40Z,82,9,0,0,PT36S
xHCY1EdSAko,2015-06-02T14:27:41Z,69,9,0,0,PT47S
ig5dGul8fjw,2015-08-08T20:17:03Z,528,17,0,0,PT46S
o7ujankqx3Y,2015-10-15T17:04:05Z,157,13,0,0,PT43S
vjSnMKhgyhA,2015-03-05T18:00:03Z,150746,1218,0,32,PT3M
Y0Eqrj-PO34,2015-09-23T04:02:51Z,125317,1641,0,430,PT6M46S
Cr42CjYkARc,2015-12-17T16:23:37Z,114827,827,0,179,PT52M49S
togd_wYjD5Y,2015-11-05T01:09:34Z,1055076,37958,0,2239,PT6M24S
kfWxKor32EE,2015-02-02T17:36:17Z,391,19,0,0,PT22S
3t9vL34OV50,2015-02-01T02:22:57Z,871181,734,0,82,PT1M42S
exGiIWSm8lA,2015-12-18T10:37:33Z,197671,1364,0,38,PT3M18S
D19XdHzAXhM,2015-09-23T02:20:04Z,214081,4233,0,158,PT4M38S
BAi6Kn-yHno,2015-09-30T21:59:57Z,157,6,0,0,PT10S
igJm3HYNmtg,2015-10-02T14:00:01Z,126561,1695,0,114,PT5M50S
9CjMkDpr0qE,2015-11-06T18:00:00Z,796459,6226,0,877,PT11M47S
2LSh2EFqfZ0,2015-02-01T17:33:50Z,375445,4023,0,192,PT7M13S
UonChBw-ff8,2015-11-28T20:07:30Z,149013,2969,0,300,PT6M14S
4DTZwRK9Tow,2015-02-03T13:23:04Z,931467,1029,0,97,PT5M15S
daZZG9cZt_c,2015-11-13T19:13:48Z,189264,1214,0,32,PT4M15S
99kTrZ6kXWM,2015-01-25T19:33:31Z,10965,126,0,10,PT3M21S
xBoCrEswHvQ,2015-11-12T18:46:31Z,1776918,11203,0,530,PT27M21S
vfcpb-kAKfY,2015-09-15T19:44:55Z,121046,552,0,41,PT4M5S
woF47zaFU1Q,2015-12-23T00:44:02Z,283141,4116,0,404,PT46M15S
C3gP2PtHVNM,2015-08-20T11:28:21Z,87,4,0,0,PT10S
cdDxXQcyvZM,2015-07-19T09:44:59Z,41403097,138537,0,3489,PT5M14S
X1zhuMWx25A,2015-11-18T03:25:18Z,5801,39,0,0,PT12S
nW6c6aBdrmE,2015-01-08T11:32:22Z,613010,2210,0,185,PT9M35S
MG0Jfun7In8,2015-12-15T15:30:00Z,630716,17472,0,2497,PT33M10S
eazk9hzniHE,2015-03-14T10:00:13Z,423037,1706,0,170,PT8M36S
qVDxwzocWHk,2015-10-16T07:38:44Z,112741,1349,0,108,PT7M32S
D0e67R7N3Kc,2015-08-01T02:13:55Z,236786,2474,0,165,PT4M51S
Fn9w3Uy7Zdk,2015-09-01T20:26:06Z,103100,601,0,6,PT3M31S
BAi6Kn-yHno,2015-09-30T21:59:57Z,157,6,0,0,PT10S
lo7SH3S6zCw,2015-01-06T06:45:47Z,4312667,20420,0,959,PT2H28M2S
wpyX-jlDy7o,2015-02-09T17:33:14Z,16525,90,0,38,PT5M48S
7vy_-Ss-RJs,2015-02-13T04:46:37Z,46736,218,0,29,PT23M29S
xQuTZxArBzA,2015-02-27T18:00:04Z,450885,12329,0,539,PT14M10S
C3gP2PtHVNM,2015-08-20T11:28:21Z,87,4,0,0,PT10S
X1zhuMWx25A,2015-11-18T03:25:18Z,5801,39,0,0,PT12S
8GrePgc4cFk,2015-05-08T23:53:47Z,9,4,0,0,PT30S
AtgWQY7F1rw,2015-08-12T08:05:33Z,2222,22,0,0,PT39S
NPNRgCnMt1o,2015-07-16T17:22:33Z,598291,6476,0,160,PT2M22S
AeWo_N3nUOc,2015-11-16T16:58:04Z,4697485,38822,0,1131,PT3M54S
JvFbCpUBmlI,2015-12-21T15:50:31Z,29545,91,0,3,PT1M2S
Ht05MgkVIEM,2015-11-14T04:27:17Z,2877,6,0,0,PT30S
kpZwyauUR40,2015-06-07T13:00:03Z,4013668,14433,0,512,PT52M29S
3me5lCehHhc,2016-03-11T20:49:37Z,426273,43,0,1,PT46S
wfYbgdo8e-8,2016-05-31T13:24:53Z,14491692,493463,0,22040,PT4M58S
AyC1K-7GfCU,2016-02-27T01:48:17Z,2378635,16847,0,926,PT1M49S
wOmjnioNulo,2016-02-29T15:05:16Z,15123982,397988,0,13645,PT6M23S
iOlAlgsFLN8,2016-07-11T02:13:49Z,3196777,12962,0,316,PT2M41S
B03RJGMch-c,2016-11-02T04:33:37Z,3944578,34477,0,0,PT3M49S
VDPSAy0iV0M,2016-10-17T00:00:00Z,8833398,30151,0,800,PT6M13S
s2R_YleXVzA,2016-07-21T08:53:07Z,1427429,3411,0,157,PT1M43S
r4TeOa4liDs,2016-03-29T09:01:20Z,185918,1451,0,246,PT3M23S
Ne3sNoO2qZ8,2016-02-11T19:16:17Z,368635,3383,0,46,PT3M17S
4ZLXMtOK30s,2016-03-27T05:16:24Z,219742,22,0,2,PT54S
6hLSQOyjCaA,2016-12-18T18:00:17Z,283893,5084,0,528,PT5M11S
VMpwjez84S4,2016-02-24T21:19:41Z,380015,1471,0,0,PT4M49S
rStL7niR7gs,2016-10-24T15:15:59Z,20395342,567210,0,30320,PT19M33S
075RC6sZfak,2016-07-16T05:23:31Z,189294,16,0,1,PT2M27S
TVq73lzjlow,2016-12-22T22:33:29Z,576257,1587,0,54,PT6M12S
GBzeOpWQUZk,2016-06-29T22:00:00Z,187219,2519,0,283,PT7M12S
zpwRA9KQnWU,2016-04-04T15:22:29Z,8231457,46505,0,4348,PT8M19S
OT3PVdzcwbU,2016-12-25T22:27:08Z,376319,7717,0,753,PT9M33S
PD4LFEhacxg,2016-02-17T19:00:00Z,183846,3991,0,308,PT4M29S
34TKv7ZrhD0,2016-02-22T01:20:05Z,479195,8473,0,248,PT8M21S
RAHqz7bdFwI,2016-10-25T20:01:58Z,440250,4568,0,1759,PT5M30S
9FjVeHsHeI8,2016-07-05T17:19:03Z,1445775,33194,0,2679,PT15M8S
e3WQyvBpzmk,2016-10-20T20:04:44Z,224650,2524,0,129,PT3M39S
cuW0pgAR9x0,2016-02-11T17:50:15Z,1818,68,0,5,PT50S
9KFC1cxkdFQ,2016-07-11T02:30:11Z,1224910,26596,0,2869,PT14M25S
x-c2xXkTeAw,2016-09-21T16:00:04Z,416707,4137,0,576,PT3M29S
HprzRH1E9e8,2016-06-29T04:28:30Z,3183140,40445,0,2262,PT10M43S
4XwxZnYGqQk,2016-07-20T22:44:52Z,286234,4127,0,282,PT2M25S
3LRJNPmxbTo,2016-10-19T20:07:11Z,447275,4497,0,896,PT4M5S
y-ynB5Vw3Bc,2016-07-07T19:44:44Z,977143,27313,0,3137,PT11M11S
NqdzWkcXbbg,2016-04-11T15:33:31Z,32319,93,0,3,PT1M52S
oKKSPXk4hqA,2016-12-10T02:11:58Z,3105506,31325,0,1897,PT14M22S
WtxQ2GQVOKU,2016-12-24T23:12:27Z,2296,18,0,0,PT50S
XNXSawxF9Ts,2016-08-08T19:23:51Z,556979,7898,0,201,PT2M53S
2odXx11l7S4,2016-09-21T21:49:21Z,77028,2368,0,269,PT3M22S
P9i6zTM3aE4,2016-11-01T21:00:02Z,363352,5361,0,782,PT6M46S
mYCc4Cjsp5Y,2016-01-21T11:42:49Z,1422276,12318,0,402,PT5M
_1mvyis9fQg,2016-05-28T13:00:01Z,324923,1002,0,186,PT15M26S
cgcOypeB_9k,2016-03-03T00:48:48Z,1082190,12666,0,390,PT7M23S
si4CPMsd6uw,2016-07-14T18:58:18Z,2193109,19291,0,1429,PT11M33S
V_gy0ayT2us,2016-07-01T01:41:38Z,1526187,21180,0,2122,PT13M49S
Q7sLeMIa6G8,2016-12-16T18:04:12Z,300219,7419,0,872,PT30M7S
XNMLtLO4Tbc,2016-06-26T02:04:09Z,3512660,45637,0,3354,PT11M47S
SEo9Mn0M0n8,2016-12-22T19:50:44Z,195871,1609,0,38,PT12M22S
X_ssq7op00U,2016-05-08T00:00:01Z,477839,5210,0,331,PT5M34S
7oV4ttEI468,2016-01-24T18:13:53Z,4600,34,0,3,PT16S
-kB8-xp1R1s,2016-11-12T00:32:16Z,515950,16342,0,1044,PT11M18S
cuW0pgAR9x0,2016-02-11T17:50:15Z,1818,68,0,5,PT50S
5P_c9FlvwFs,2016-01-20T11:27:28Z,4427,23,0,2,PT7M21S
4XwxZnYGqQk,2016-07-20T22:44:52Z,286234,4127,0,282,PT2M25S
XNXSawxF9Ts,2016-08-08T19:23:51Z,556979,7898,0,201,PT2M53S
NqdzWkcXbbg,2016-04-11T15:33:31Z,32319,93,0,3,PT1M52S
0YJ1B8NL9tU,2016-10-23T07:53:55Z,9981,47,0,0,PT4M9S
WtxQ2GQVOKU,2016-12-24T23:12:27Z,2296,18,0,0,PT50S
AiOstp0hhAA,2016-11-28T16:00:00Z,387713,10126,0,512,PT24M4S
IvbGeWZSvMg,2016-07-30T23:13:54Z,230766,6858,0,1135,PT2M54S
P8WsuHnz0rk,2016-01-20T12:30:34Z,311,10,0,1,PT25M17S
vtj_NxbBIWE,2016-11-13T02:43:42Z,460052,10049,0,846,PT12M10S
fiPkOwrQhvQ,2016-06-08T15:00:02Z,834186,3889,0,254,PT13M26S
b9VkB9udpfg,2016-08-03T03:37:24Z,600917,13369,0,1595,PT10M12S
Qp2uw39WiDI,2016-03-08T03:59:03Z,56013,1422,0,202,PT2M19S
7LwK8qssNLA,2016-01-28T11:25:35Z,6118,155,0,14,PT7M50S
XARDE5CyflQ,2016-09-08T23:58:10Z,46599,1427,0,206,PT30M45S
8zGQRbi24VM,2016-07-01T13:04:02Z,4200,7,0,0,PT5M1S
IkMB8j3QSvE,2016-08-13T06:07:21Z,813069,19621,0,1652,PT13M23S
0K9Jc7YpHsA,2016-07-15T23:54:17Z,998492,28426,0,2490,PT14M5S
VP9vo9-NNo0,2016-08-31T17:14:53Z,536883,360,0,79,PT2M47S
obOb31Es7C8,2016-11-09T18:18:01Z,1420611,6737,0,400,PT5M45S
ugZrl6qWnC8,2016-01-29T07:40:04Z,18894,370,0,77,PT15M48S
91_EMZnsDGU,2016-07-19T13:50:34Z,171565,26,0,0,PT1M30S
k2fMB5RmA4k,2016-08-30T00:00:02Z,4906775,22630,0,445,PT5M9S
PK8zzdh2h80,2016-01-15T17:25:02Z,1129338,10219,0,145,PT3M46S
KzFP6MNN1v4,2016-03-02T05:28:14Z,149452,2120,0,167,PT10M3S
L6l0xTHYBEA,2016-12-01T16:00:30Z,881,56,0,2,PT24S
JQNwQjjPvCE,2016-08-09T21:21:48Z,1527,42,0,13,PT50S
2Do710BdB80,2016-11-28T00:51:24Z,985591,16584,0,1900,PT11M38S
OXAv5xZdsnk,2016-08-06T21:20:38Z,64322,1777,0,258,PT1H14M17S
VYQqnmcHwQg,2016-08-09T00:35:00Z,483115,7834,0,925,PT10M14S
S1yH7T3dCok,2016-10-01T01:00:00Z,654777,9455,0,779,PT19M3S
fMLx3uNlL6U,2016-05-31T21:01:08Z,37243,1135,0,91,PT4M24S
4Rxw221cFDU,2016-10-23T19:15:50Z,70,9,0,0,PT7S
DXn_lX09KKM,2016-08-18T17:45:17Z,9087,33,0,7,PT13M33S
Xq8EDeYzm68,2016-12-25T04:14:13Z,55865,1525,0,167,PT2H9M40S
42aGZ4qh8Dk,2016-06-27T18:00:01Z,324734,1913,0,263,PT19M38S
EQw8RYrpmf0,2016-11-19T01:38:13Z,612152,12792,0,916,PT11M16S
UGo4mG2SvHU,2016-08-26T01:42:52Z,269430,6071,0,1055,PT10M27S
6aQUfcrHUME,2016-12-01T14:36:42Z,57623063,189144,0,4893,PT8M43S
FTb6LIWirIw,2016-11-30T23:00:00Z,28901,1414,0,201,PT6M7S
RqYS5BfnYiw,2016-10-20T21:13:22Z,2467434,15871,0,926,PT18M29S
HIL_kc8xnl0,2016-12-17T01:46:47Z,545007,9750,0,858,PT14M1S
r1eFuhKQ3Tc,2016-01-19T15:13:27Z,33284,561,0,86,PT12M42S
dfXobqo7afI,2016-12-22T04:42:28Z,62117,1964,0,231,PT1H24M29S
-8WELAuW7_4,2016-06-09T02:46:08Z,50560,1617,0,238,PT9M34S
lB4_cV38Z3w,2016-06-18T03:33:01Z,36068,1263,0,151,PT10M32S
UaXCwv_bKAg,2016-09-28T03:31:45Z,1681395,4074,0,187,PT3M28S
unpjehZRQqY,2016-12-16T01:58:18Z,24730,893,0,0,PT1H11M57S
uXiFEfKX35M,2016-11-26T01:00:36Z,69130,1337,0,262,PT1H3M21S
rbmtIT2E3kU,2016-10-01T20:19:22Z,33517,770,0,116,PT1H8M41S
UIE9gh8MD3w,2016-06-02T23:02:07Z,576385,6116,0,362,PT11M44S
eF8utx-x8mc,2016-06-27T18:00:01Z,300532,1925,0,309,PT19M38S
HgmyksLaccU,2016-08-04T16:30:43Z,79871,1889,0,137,PT1M
AyU6pcyqTsk,2016-10-21T08:05:28Z,120,1,0,0,PT52M35S
zI4XVEzUiFw,2016-02-16T22:39:29Z,251198,3077,0,178,PT13M46S
1mqolVHW84k,2016-10-26T02:53:22Z,1294442,8298,0,660,PT9M32S
UaXCwv_bKAg,2016-09-28T03:31:45Z,1681395,4074,0,187,PT3M28S
x-L4BIexqPc,2016-10-29T04:07:10Z,534416,10137,0,976,PT14M54S
JQNwQjjPvCE,2016-08-09T21:21:48Z,1527,42,0,13,PT50S
6U_IMCqs_mI,2016-11-05T00:08:22Z,778556,12360,0,935,PT11M9S
L6l0xTHYBEA,2016-12-01T16:00:30Z,881,56,0,2,PT24S
BKPnOIpYL3o,2016-09-16T22:34:45Z,448990,12935,0,2647,PT12M7S
4Rxw221cFDU,2016-10-23T19:15:50Z,70,9,0,0,PT7S
pi_O03ySdac,2016-12-01T11:54:14Z,49936,454,0,16,PT5M31S
40MJTyYMM1M,2016-06-21T11:29:10Z,204299,18,0,1,PT3M4S
tzCOMr7valM,2016-01-06T06:25:19Z,146336,1749,0,156,PT9M52S
I9gbqgJE7w0,2016-10-03T00:35:46Z,1878313,18568,0,1857,PT15M34S
rrbro6g9BYg,2016-05-31T06:12:17Z,789,5,0,0,PT40S
pwyAHrm9j5A,2016-01-12T04:58:35Z,296724,787,0,54,PT4M10S
H9rmNDl1xeE,2016-02-22T17:12:47Z,625,4,0,1,PT58S
0UufyQUSwsg,2016-10-11T15:00:00Z,985381,18940,0,740,PT7M45S
eBH0KlxYbb0,2016-04-13T09:50:44Z,23860,596,0,65,PT3M31S
ksO2S0XuA30,2016-07-31T08:02:29Z,136,8,0,0,PT39S
feVZni33qCU,2016-11-24T21:04:34Z,2117727,14308,0,1005,PT13M55S
G0KQ4pofsOs,2016-03-05T15:09:37Z,19754,462,0,46,PT3M29S
nYPM1arDDMI,2016-11-28T02:30:19Z,275,4,0,1,PT54S
j-OXrtQUIZI,2016-05-04T17:59:34Z,288867,6976,0,405,PT28M13S
Aa7O2A2Y18I,2016-08-03T12:54:36Z,58547,199,0,63,PT10M5S
1f6OSqao9KA,2016-07-17T05:49:00Z,54288,1887,0,198,PT1H23M47S
_jBktIImbx8,2016-08-20T02:28:55Z,897,12,0,0,PT3M16S
TSrzHYqMdhg,2016-03-06T20:56:39Z,1570,23,0,0,PT31S
rKITaW2dlC0,2016-01-18T06:37:48Z,27998,115,0,20,PT10M9S
Aa7O2A2Y18I,2016-08-03T12:54:36Z,58547,199,0,63,PT10M5S
454Zd51tzaY,2016-05-14T17:16:17Z,112153,2292,0,189,PT4M55S
Zm8IOabKuMs,2016-04-29T04:31:33Z,143142,754,0,297,PT13M41S
FGPbkGga9Rc,2016-12-31T02:57:04Z,192,23,0,6,PT43S
PyZKrXbETWo,2016-07-22T12:35:25Z,126,9,0,2,PT31S
gFJPAOUb_3Q,2016-01-01T14:48:27Z,3611,16,0,3,PT9M24S
OR67nYVBjOc,2016-05-04T20:19:39Z,1082,4,0,0,PT48S
ZHPVljMeEu4,2016-11-07T14:51:22Z,91,15,0,5,PT33S
bpi7zRtqwsA,2016-06-28T18:00:02Z,203127,1064,0,118,PT19M38S
2WkDLVu6suA,2016-12-24T14:00:05Z,723769,5109,0,272,PT7M7S
fI8US8x0Bnk,2016-11-08T09:37:49Z,1090315,2660,0,507,PT12M25S
K4Vi4ee1GTU,2016-01-13T11:09:01Z,209,0,0,2,PT2H1M57S
NlLUq5-SwV0,2016-07-03T03:39:25Z,9750,328,0,31,PT1M12S
v_3Oe7-W91A,2016-05-14T07:09:06Z,20279,64,0,2,PT34M56S
Yeu4cebEpeQ,2016-10-29T05:51:20Z,195136,478,0,113,PT11M39S
Ax2agrG5fo4,2016-12-06T05:47:15Z,539743,2115,0,212,PT13M36S
yXzjTdFNuS0,2016-10-22T10:30:01Z,85857,699,0,21,PT2H11M44S
_OeVG9KE-HI,2016-10-25T18:09:29Z,14437,0,0,0,PT25S
9OYt-eCOg7E,2016-09-29T02:48:10Z,353,4,0,0,PT21S
gjM_lo7SzLk,2016-01-12T16:28:03Z,127,6,0,0,PT12S
cCE_KjB9QFw,2016-08-12T03:32:50Z,142,4,0,0,PT34S
uXruKMg8ZYg,2016-12-04T20:00:03Z,1080946,14600,0,1102,PT8M59S
8HAxaHJfwj4,2017-05-27T21:00:00Z,339118,2452,0,244,PT4M58S
wvWpdrfoEv0,2017-12-18T14:35:45Z,2117368,84137,0,2016,PT2M23S
kS2q5XH638Q,2017-09-04T07:16:02Z,320860,730,0,0,PT2M6S
Erp8IAUouus,2017-03-29T20:27:52Z,10997464,259703,0,12144,PT7M49S
BGbNizFVz-I,2017-04-13T06:09:47Z,109979,687,0,0,PT4M54S
Sv2tok2ycXA,2017-03-12T23:00:02Z,5259992,25418,0,793,PT5M38S
KIziIE4M0WA,2017-11-27T00:00:00Z,7404756,30333,0,871,PT6M26S
tlI1pMCip8M,2017-01-17T18:03:13Z,179267,1367,0,168,PT1M16S
AfXx4CifcOo,2017-09-07T08:52:40Z,396263,33,0,1,PT3M35S
T2ZjCuGi9xA,2017-02-03T20:00:03Z,589517,8123,0,1911,PT5M4S
lc1M-tNoqx4,2017-05-01T17:24:15Z,287485,1640,0,0,PT4M24S
rJFTh5CrPO0,2017-05-12T11:00:05Z,1145655,5974,0,994,PT6M48S
cgTE_09hEDU,2017-07-12T05:55:44Z,4418537,79112,0,2421,PT10M15S
8d6ZI6gyGnk,2017-06-01T12:00:01Z,241594,1611,0,97,PT3M57S
2sT-xjyZZsc,2017-07-29T21:00:00Z,3675788,18566,0,3441,PT5M53S
2LumF9U0_jc,2017-07-30T12:21:15Z,493797,20645,0,283,PT27S
380iex-nies,2017-08-13T13:57:58Z,7093830,84159,0,0,PT5M33S
ta1Xvnc_4ro,2017-07-18T14:45:16Z,818958,2236,0,82,PT1M20S
h-4g52Uc7eQ,2017-04-30T19:00:02Z,329917,4932,0,940,PT9M11S
77tZS2E6uNk,2017-04-27T14:04:16Z,492842,6,0,0,PT3M8S
fh68paAL29U,2017-08-26T01:56:53Z,4108609,81946,0,2382,PT5M21S
t1wYBAulzWU,2017-10-17T14:14:19Z,133018953,1721335,0,29059,PT2M38S
xieTW-4Nimg,2017-10-06T11:05:19Z,375844,10,0,0,PT37S
v9l70O8AUcA,2017-07-03T21:00:02Z,466471,6093,0,718,PT10M34S
tmig6k89DKU,2017-05-25T22:33:39Z,162411,234,0,3,PT11M42S
3N8vJZNfyCU,2017-05-09T15:00:00Z,173563,1876,0,303,PT7M25S
5Vq8xHuey8s,2017-01-28T02:03:23Z,4558818,16225,0,599,PT6M17S
0GGzf5JDo58,2017-04-08T15:00:01Z,266627,6574,0,1124,PT10M49S
AgiKL_2bRn8,2017-01-12T00:18:53Z,204207,4745,0,724,PT8M15S
-lchzO44B0M,2017-06-16T14:30:01Z,652144,9297,0,1777,PT10M54S
jcvreDguURg,2017-07-27T23:00:36Z,307107,13980,0,279,PT5M15S
CzvlH0wXoNc,2017-01-04T13:44:29Z,360594,5855,0,516,PT6M46S
iETjftbFCZE,2017-04-03T11:00:03Z,270037,2438,0,101,PT7M19S
7v14iFR9TQM,2017-08-01T17:06:10Z,541283,7692,0,535,PT11M54S
mMacypRx4Io,2017-10-10T11:49:31Z,213155,6657,0,610,PT10M26S
ninBcp12ssI,2017-08-05T04:00:30Z,294587,4760,0,157,PT1M48S
PcPLvbeYDRg,2017-04-16T00:54:06Z,8723434,92001,0,5418,PT13M44S
61JoF5b3mlM,2017-09-07T02:20:15Z,2243032,23000,0,1141,PT11M23S
BCXCFFy0RvU,2017-03-31T16:04:51Z,187207,3292,0,235,PT7M23S
ju5m5aOxHn4,2017-09-23T04:02:48Z,417297,9547,0,607,PT14M27S
_mZEQ--_Ii4,2017-12-17T20:24:51Z,30859,112,0,10,PT8M35S
vmt8MkEtCFc,2017-12-27T18:00:08Z,907475,7470,0,436,PT10M28S
61JoF5b3mlM,2017-09-07T02:20:15Z,2243032,23000,0,1141,PT11M23S
vmt8MkEtCFc,2017-12-27T18:00:08Z,907475,7470,0,436,PT10M28S
-NVqZbWx3Bg,2017-05-17T19:39:04Z,337830,2253,0,399,PT7M36S
ju5m5aOxHn4,2017-09-23T04:02:48Z,417297,9547,0,607,PT14M27S
ZDOuzhaUhnk,2017-03-19T22:21:23Z,2293004,27170,0,1294,PT16M13S
3i26OX1FqA8,2017-04-01T00:30:01Z,62130,2002,0,279,PT4M15S
1xI42WTAwrk,2017-03-08T07:43:09Z,53687,1718,0,95,PT2M6S
E_P_CMq_zk4,2017-04-23T23:20:54Z,1179011,16820,0,835,PT9M26S
bdSwf2i6eKk,2017-05-03T22:30:04Z,2535472,35381,0,1372,PT10M36S
yr5Uv6YCgsU,2017-03-04T01:10:15Z,366206,7676,0,756,PT11M10S
PcPLvbeYDRg,2017-04-16T00:54:06Z,8723434,92001,0,5418,PT13M44S
QlsstDzESTM,2017-07-04T18:42:04Z,3240382,23069,0,1180,PT7M24S
-ZQjAevcBek,2017-07-28T18:42:01Z,303092,3160,0,214,PT11M40S
vpA-UboheOM,2017-07-22T20:46:58Z,1246708,19462,0,1158,PT9M50S
Y_hQQnr9yM4,2017-02-15T21:14:17Z,479414,14867,0,695,PT4M34S
UPp2WEjvhpY,2017-10-17T21:01:24Z,62366,2524,0,214,PT9M52S
jVEWWphRMHw,2017-05-20T22:22:52Z,530287,10328,0,670,PT10M33S
hqoQKcIGJC0,2017-07-23T19:00:04Z,282281,4369,0,998,PT10M20S
98DcXSWE0cs,2017-09-03T00:11:37Z,2580814,33859,0,2265,PT10M48S
-mmnYlbc_dE,2017-06-07T15:30:00Z,212023,5566,0,890,PT43M35S
